vehicle_id,station_id,vehicle_type,status,rides_since_last_treated,last_treated_date
V003502,182,bicycle,degraded,7,2025-01-06
V003503,182,bicycle,available,1,2025-03-27
V003504,182,bicycle,available,0,2025-03-10
V003505,182,bicycle,degraded,8,2025-01-21
V003506,182,bicycle,available,3,2025-01-04
V003507,182,electric_bicycle,available,1,2025-01-06
V003508,182,electric_bicycle,available,1,2025-03-08
V003509,182,scooter,available,8,2025-03-31
V003510,182,electric_bicycle,available,2,2025-01-31
V003511,182,electric_bicycle,available,5,2025-01-24
V003512,182,scooter,available,2,2025-03-09
V003513,182,scooter,available,0,2025-02-15
V003514,182,bicycle,available,4,2025-01-14
V003515,182,bicycle,available,4,2025-01-22
V003516,182,bicycle,available,5,2025-01-31
V003517,182,electric_bicycle,available,7,2025-01-06
V003518,182,bicycle,available,9,2025-01-18
V003519,182,bicycle,degraded,7,2025-01-11
V003520,182,bicycle,degraded,8,2025-01-27
V003521,182,bicycle,available,1,2025-02-01
V003522,182,bicycle,available,4,2025-03-13
V003523,182,scooter,available,0,2025-02-21
V003524,182,electric_bicycle,available,10,2025-02-04
V003525,182,scooter,available,10,2025-01-15
V003526,183,scooter,available,6,2025-02-17
V003527,183,scooter,available,0,2025-01-30
V003528,183,bicycle,degraded,8,2025-03-29
V003529,183,electric_bicycle,available,7,2025-03-24
V003530,183,electric_bicycle,available,3,2025-03-29
V003531,183,bicycle,degraded,9,2025-01-11
V003532,183,bicycle,available,10,2025-01-05
V003533,183,scooter,degraded,9,2025-02-14
V003534,183,scooter,available,1,2025-01-07
V003535,183,bicycle,available,2,2025-03-29
V003536,183,electric_bicycle,available,9,2025-01-31
V003537,183,bicycle,available,6,2025-01-25
V003538,183,scooter,available,4,2025-02-13
V003539,183,bicycle,available,1,2025-01-05
V003540,183,scooter,available,6,2025-01-04
V003541,183,scooter,degraded,5,2025-01-20
V003542,183,electric_bicycle,available,0,2025-03-10
V003543,183,bicycle,available,1,2025-01-14
V003544,183,bicycle,degraded,9,2025-03-04
V003545,183,electric_bicycle,available,2,2025-02-04
V003546,184,electric_bicycle,available,9,2025-03-20
V003547,184,scooter,available,3,2025-03-13
V003548,184,scooter,available,0,2025-03-01
V003549,184,scooter,available,1,2025-01-27
V003550,184,electric_bicycle,available,1,2025-02-03
V003551,184,bicycle,available,6,2025-01-08
V003552,184,bicycle,available,10,2025-01-30
V003553,184,electric_bicycle,available,5,2025-01-13
V003554,184,scooter,degraded,9,2025-03-24
V003555,184,electric_bicycle,degraded,9,2025-02-17
V003556,184,electric_bicycle,available,7,2025-02-17
V003557,184,bicycle,available,1,2025-03-12
V003558,184,scooter,available,1,2025-02-23
V003559,184,bicycle,available,4,2025-01-05
V003560,184,electric_bicycle,available,6,2025-03-12
V003561,184,scooter,available,3,2025-03-01
V003562,184,bicycle,available,1,2025-01-12
V003563,184,scooter,available,8,2025-01-14
V003564,184,scooter,available,4,2025-02-01
V003565,184,scooter,degraded,2,2025-02-25
V003566,184,bicycle,available,1,2025-03-07
V003567,185,electric_bicycle,available,5,2025-03-22
V003568,185,electric_bicycle,available,4,2025-03-07
V003569,185,scooter,available,2,2025-03-30
V003570,185,scooter,available,7,2025-03-03
V003571,185,scooter,available,9,2025-03-03
V003572,185,scooter,available,1,2025-02-13
V003573,185,bicycle,available,2,2025-03-08
V003574,185,scooter,degraded,9,2025-03-07
V003575,185,electric_bicycle,available,1,2025-03-30
V003576,186,electric_bicycle,available,6,2025-01-23
V003577,186,electric_bicycle,available,2,2025-03-11
V003578,186,scooter,available,0,2025-02-13
V003579,186,electric_bicycle,available,4,2025-03-07
V003580,186,bicycle,available,5,2025-02-18
V003581,186,bicycle,available,1,2025-01-06
V003582,186,electric_bicycle,available,6,2025-01-13
V003583,186,electric_bicycle,available,6,2025-01-01
V003584,186,scooter,degraded,9,2025-01-09
V003585,186,scooter,available,0,2025-01-20
V003586,186,electric_bicycle,available,4,2025-02-12
V003587,187,scooter,degraded,10,2025-04-01
V003588,187,bicycle,available,3,2025-01-09
V003589,187,scooter,degraded,5,2025-03-17
V003590,187,scooter,available,10,2025-03-05
V003591,187,electric_bicycle,available,3,2025-03-22
V003592,187,electric_bicycle,available,8,2025-03-16
V003593,187,scooter,available,10,2025-01-10
V003594,187,bicycle,available,8,2025-02-12
V003595,187,scooter,available,2,2025-03-07
V003596,187,electric_bicycle,available,6,2025-01-15
V003597,187,electric_bicycle,available,6,2025-01-11
V003598,187,electric_bicycle,available,2,2025-01-24
V003599,187,bicycle,available,2,2025-03-18
V003600,187,scooter,available,3,2025-03-10
V003601,187,scooter,available,8,2025-01-25
V003602,187,bicycle,available,0,2025-02-26
V003603,187,scooter,available,3,2025-02-25
V003604,187,electric_bicycle,available,5,2025-01-23
V003605,187,bicycle,degraded,7,2025-01-14
V003606,187,bicycle,available,2,2025-03-30
V003607,187,scooter,available,1,2025-02-24
V003608,187,electric_bicycle,available,5,2025-03-16
V003609,187,electric_bicycle,available,6,2025-02-27
V003610,187,scooter,available,4,2025-01-10
V003611,187,scooter,degraded,8,2025-01-02
V003612,187,bicycle,available,8,2025-01-20
V003613,187,electric_bicycle,degraded,8,2025-01-19
V003614,188,electric_bicycle,available,8,2025-02-27
V003615,188,bicycle,available,5,2025-03-16
V003616,188,electric_bicycle,available,0,2025-01-09
V003617,188,electric_bicycle,available,1,2025-02-07
V003618,188,electric_bicycle,degraded,9,2025-02-02
V003619,188,electric_bicycle,available,5,2025-03-16
V003620,188,electric_bicycle,degraded,8,2025-02-27
V003621,188,electric_bicycle,available,4,2025-01-22
V003622,188,bicycle,available,6,2025-01-10
V003623,188,scooter,available,9,2025-03-07
V003624,189,electric_bicycle,degraded,10,2025-01-13
V003625,189,scooter,available,7,2025-02-15
V003626,189,scooter,available,6,2025-02-16
V003627,189,scooter,available,6,2025-03-15
V003628,189,electric_bicycle,available,3,2025-02-06
V003629,189,electric_bicycle,available,9,2025-01-28
V003630,189,bicycle,degraded,2,2025-01-28
V003631,189,electric_bicycle,available,3,2025-01-13
V003632,189,bicycle,available,7,2025-02-08
V003633,189,scooter,degraded,8,2025-02-03
V003634,189,electric_bicycle,degraded,7,2025-01-15
V003635,190,electric_bicycle,degraded,8,2025-02-11
V003636,190,scooter,degraded,9,2025-01-05
V003637,190,electric_bicycle,available,2,2025-02-11
V003638,190,bicycle,degraded,10,2025-01-10
V003639,190,electric_bicycle,available,5,2025-02-05
V003640,190,bicycle,available,3,2025-01-14
V003641,190,scooter,available,6,2025-01-26
V003642,190,electric_bicycle,available,6,2025-01-16
V003643,191,scooter,available,10,2025-02-05
V003644,191,bicycle,available,6,2025-03-21
V003645,191,scooter,degraded,7,2025-01-29
V003646,191,electric_bicycle,available,9,2025-01-27
V003647,191,scooter,available,5,2025-01-16
V003648,191,scooter,available,10,2025-02-24
V003649,191,bicycle,degraded,7,2025-02-07
V003650,191,scooter,available,4,2025-01-21
V003651,191,scooter,available,4,2025-01-06
V003652,191,electric_bicycle,available,7,2025-01-06
V003653,191,scooter,available,0,2025-03-06
V003654,191,scooter,available,10,2025-01-28
V003655,191,bicycle,available,9,2025-02-28
V003656,191,bicycle,available,10,2025-03-22
V003657,191,scooter,degraded,10,2025-03-02
V003658,191,bicycle,degraded,10,2025-02-25
V003659,191,scooter,degraded,2,2025-02-21
V003660,191,electric_bicycle,available,10,2025-01-12
V003661,191,scooter,available,4,2025-02-16
V003662,191,scooter,available,0,2025-02-08
V003663,191,electric_bicycle,available,2,2025-02-04
V003664,192,bicycle,available,3,2025-02-06
V003665,192,electric_bicycle,available,2,2025-01-16
V003666,192,electric_bicycle,available,2,2025-03-08
V003667,192,electric_bicycle,degraded,8,2025-01-16
V003668,192,scooter,available,0,2025-02-08
V003669,192,scooter,available,4,2025-01-29
V003670,192,scooter,degraded,9,2025-01-19
V003671,192,bicycle,available,5,2025-01-26
V003672,192,scooter,degraded,8,2025-01-25
V003673,192,scooter,available,0,2025-01-21
V003674,192,electric_bicycle,available,1,2025-01-11
V003675,192,bicycle,available,10,2025-03-15
V003676,192,scooter,available,10,2025-01-07
V003677,192,electric_bicycle,available,9,2025-03-13
V003678,192,electric_bicycle,available,8,2025-03-19
V003679,193,electric_bicycle,available,1,2025-02-22
V003680,193,electric_bicycle,available,2,2025-01-11
V003681,193,bicycle,available,8,2025-03-05
V003682,193,bicycle,available,4,2025-03-15
V003683,193,bicycle,available,2,2025-02-16
V003684,193,bicycle,degraded,0,2025-01-13
V003685,193,electric_bicycle,available,10,2025-01-09
V003686,193,scooter,available,3,2025-02-02
V003687,193,electric_bicycle,available,3,2025-03-28
V003688,193,electric_bicycle,degraded,10,2025-02-03
V003689,193,scooter,available,8,2025-01-05
V003690,193,electric_bicycle,degraded,9,2025-02-25
V003691,193,scooter,available,2,2025-02-21
V003692,193,electric_bicycle,available,2,2025-01-28
V003693,193,bicycle,available,9,2025-01-15
V003694,193,bicycle,available,6,2025-03-29
V003695,193,scooter,degraded,8,2025-03-05
V003696,193,scooter,available,4,2025-02-22
V003697,193,electric_bicycle,available,1,2025-01-14
V003698,193,bicycle,available,10,2025-02-21
V003699,193,bicycle,degraded,10,2025-03-10
V003700,193,electric_bicycle,available,0,2025-03-26
V003701,193,scooter,available,7,2025-02-19
V003702,193,scooter,degraded,5,2025-01-15
V003703,194,scooter,available,1,2025-01-24
V003704,194,scooter,degraded,7,2025-01-14
V003705,194,bicycle,available,5,2025-02-17
V003706,194,bicycle,available,8,2025-01-04
V003707,194,electric_bicycle,available,5,2025-04-01
V003708,194,bicycle,available,5,2025-01-08
V003709,194,scooter,available,10,2025-03-10
V003710,194,bicycle,available,5,2025-02-05
V003711,194,bicycle,available,0,2025-03-29
V003712,194,bicycle,available,0,2025-02-25
V003713,194,scooter,degraded,1,2025-03-29
V003714,194,bicycle,available,4,2025-02-26
V003715,194,bicycle,available,6,2025-01-25
V003716,194,bicycle,degraded,10,2025-01-27
V003717,194,electric_bicycle,available,5,2025-03-09
V003718,194,electric_bicycle,available,6,2025-03-05
V003719,194,scooter,available,6,2025-02-15
V003720,194,bicycle,available,4,2025-01-24
V003721,194,bicycle,available,0,2025-02-18
V003722,194,bicycle,available,2,2025-01-24
V003723,194,electric_bicycle,available,6,2025-03-03
V003724,195,bicycle,degraded,8,2025-03-05
V003725,195,bicycle,available,10,2025-03-10
V003726,195,scooter,available,0,2025-02-19
V003727,195,electric_bicycle,available,3,2025-01-25
V003728,195,electric_bicycle,available,10,2025-02-05
V003729,195,bicycle,available,10,2025-01-31
V003730,195,bicycle,available,2,2025-03-01
V003731,196,electric_bicycle,available,9,2025-03-17
V003732,196,bicycle,available,2,2025-03-26
V003733,196,electric_bicycle,available,1,2025-03-26
V003734,196,scooter,available,5,2025-01-14
V003735,196,bicycle,available,5,2025-03-23
V003736,196,electric_bicycle,available,1,2025-01-02
V003737,196,bicycle,available,10,2025-01-23
V003738,196,scooter,available,10,2025-03-17
V003739,196,bicycle,available,9,2025-01-12
V003740,197,bicycle,available,6,2025-01-17
V003741,197,scooter,available,8,2025-01-10
V003742,197,scooter,available,10,2025-03-12
V003743,197,bicycle,degraded,8,2025-03-16
V003744,197,scooter,available,10,2025-03-30
V003745,197,electric_bicycle,available,8,2025-03-14
V003746,197,bicycle,available,5,2025-02-22
V003747,197,electric_bicycle,available,9,2025-02-16
V003748,197,scooter,available,3,2025-03-08
V003749,197,bicycle,available,3,2025-03-16
V003750,197,electric_bicycle,available,7,2025-02-25
V003751,197,scooter,available,3,2025-01-07
V003752,197,scooter,available,7,2025-01-07
V003753,197,electric_bicycle,available,0,2025-01-19
V003754,197,electric_bicycle,available,5,2025-02-15
V003755,197,scooter,available,2,2025-02-20
V003756,198,electric_bicycle,available,7,2025-01-16
V003757,198,electric_bicycle,available,3,2025-01-02
V003758,198,bicycle,degraded,9,2025-01-18
V003759,198,bicycle,available,0,2025-03-15
V003760,198,bicycle,available,2,2025-01-16
V003761,198,electric_bicycle,available,0,2025-03-14
V003762,198,electric_bicycle,degraded,10,2025-02-06
V003763,198,bicycle,available,7,2025-03-10
V003764,198,electric_bicycle,available,3,2025-02-22
V003765,198,bicycle,available,5,2025-01-01
V003766,198,electric_bicycle,available,7,2025-01-04
V003767,198,electric_bicycle,available,2,2025-01-15
V003768,198,scooter,available,0,2025-03-03
V003769,198,electric_bicycle,degraded,8,2025-03-15
V003770,198,bicycle,available,10,2025-03-01
V003771,198,bicycle,available,8,2025-01-09
V003772,198,electric_bicycle,available,1,2025-01-15
V003773,198,electric_bicycle,available,0,2025-03-07
V003774,198,bicycle,degraded,8,2025-01-18
V003775,198,electric_bicycle,available,1,2025-03-16
V003776,198,electric_bicycle,available,6,2025-01-29
V003777,198,bicycle,available,6,2025-01-09
V003778,198,electric_bicycle,available,1,2025-02-10
V003779,198,bicycle,available,4,2025-03-01
V003780,198,scooter,available,4,2025-03-06
V003781,198,electric_bicycle,available,5,2025-02-16
V003782,198,bicycle,available,4,2025-01-30
V003783,198,bicycle,available,4,2025-03-05
V003784,198,electric_bicycle,available,6,2025-02-20
V003785,198,electric_bicycle,available,10,2025-03-15
V003786,198,bicycle,available,5,2025-01-06
V003787,198,scooter,available,5,2025-01-23
V003788,198,scooter,degraded,9,2025-03-06
V003789,198,electric_bicycle,available,0,2025-01-03
V003790,198,bicycle,available,2,2025-03-13
V003791,199,electric_bicycle,degraded,5,2025-03-24
V003792,199,bicycle,available,3,2025-01-13
V003793,199,bicycle,available,1,2025-03-07
V003794,199,bicycle,available,3,2025-02-14
V003795,199,bicycle,available,6,2025-01-26
V003796,199,electric_bicycle,available,1,2025-02-09
V003797,199,scooter,available,0,2025-01-07
V003798,199,electric_bicycle,available,3,2025-01-19
V003799,199,scooter,available,1,2025-01-31
V003800,199,electric_bicycle,available,3,2025-02-09
V003801,199,electric_bicycle,available,5,2025-01-31
V003802,199,bicycle,available,4,2025-03-28
V003803,199,scooter,available,5,2025-03-27
V003804,199,bicycle,degraded,10,2025-02-15
V003805,199,scooter,available,9,2025-01-16
V003806,199,electric_bicycle,degraded,4,2025-01-07
V003807,199,bicycle,available,2,2025-03-18
V003808,199,electric_bicycle,available,3,2025-02-15
V003809,199,scooter,available,3,2025-03-24
V003810,199,bicycle,available,1,2025-02-13
V003811,199,bicycle,available,5,2025-03-07
V003812,199,electric_bicycle,available,1,2025-03-13
V003813,199,scooter,available,4,2025-02-25
V003814,199,bicycle,available,6,2025-02-25
V003815,199,scooter,available,8,2025-01-28
V003816,199,electric_bicycle,available,10,2025-02-14
V003817,200,scooter,available,2,2025-01-03
V003818,200,electric_bicycle,available,9,2025-01-21
V003819,200,scooter,available,1,2025-03-29
V003820,200,bicycle,available,5,2025-01-03
V003821,200,electric_bicycle,available,9,2025-03-27
V003822,200,electric_bicycle,degraded,9,2025-01-05
V003823,200,scooter,available,5,2025-01-15
V003824,200,scooter,available,0,2025-03-27
V003825,200,electric_bicycle,available,5,2025-01-27
V003826,200,scooter,available,6,2025-01-15
V003827,200,scooter,available,6,2025-03-07
V003828,200,electric_bicycle,available,6,2025-01-27
V003829,200,bicycle,available,1,2025-02-23
V003830,200,bicycle,degraded,10,2025-03-19
V003831,200,bicycle,available,0,2025-01-09
V003832,200,bicycle,available,1,2025-01-16
V003833,200,bicycle,available,4,2025-03-30
V003834,200,bicycle,available,7,2025-01-02
V003835,200,scooter,available,7,2025-03-16
V003836,200,bicycle,available,1,2025-02-09
V003837,200,bicycle,degraded,9,2025-02-13
V003838,200,bicycle,available,7,2025-03-21
V003839,201,bicycle,available,2,2025-03-20
V003840,201,scooter,available,4,2025-03-23
V003841,201,bicycle,available,4,2025-01-20
V003842,201,bicycle,available,4,2025-01-12
V003843,201,electric_bicycle,available,6,2025-03-18
V003844,201,bicycle,available,9,2025-03-02
V003845,201,electric_bicycle,available,0,2025-01-04
V003846,201,electric_bicycle,available,8,2025-01-02
V003847,201,bicycle,available,2,2025-03-07
V003848,201,electric_bicycle,available,9,2025-03-30
V003849,201,scooter,available,0,2025-01-30
V003850,201,electric_bicycle,available,5,2025-03-04
V003851,201,electric_bicycle,degraded,9,2025-02-12
V003852,201,electric_bicycle,available,0,2025-01-11
V003853,201,scooter,available,3,2025-03-25
V003854,201,scooter,available,5,2025-02-15
V003855,201,bicycle,available,6,2025-01-25
V003856,201,scooter,available,1,2025-03-30
V003857,201,bicycle,available,10,2025-01-03
V003858,201,electric_bicycle,degraded,7,2025-03-23
V003859,201,bicycle,available,2,2025-01-30
V003860,201,electric_bicycle,degraded,8,2025-01-13
V003861,202,electric_bicycle,available,2,2025-02-18
V003862,202,electric_bicycle,available,9,2025-01-16
V003863,202,bicycle,available,8,2025-02-27
V003864,202,scooter,available,2,2025-02-19
V003865,202,electric_bicycle,available,2,2025-01-01
V003866,202,bicycle,available,0,2025-01-06
V003867,202,scooter,available,7,2025-03-02
V003868,202,bicycle,available,5,2025-02-28
V003869,202,scooter,available,2,2025-03-28
V003870,202,electric_bicycle,available,7,2025-03-24
V003871,202,electric_bicycle,available,4,2025-02-28
V003872,202,electric_bicycle,available,10,2025-03-08
V003873,202,bicycle,available,7,2025-03-20
V003874,202,bicycle,available,9,2025-01-22
